details,date,city,state,country,shape,summary,report_date,posted_date,image,,,,,,
https://nuforc.org/sighting/?id=174660,2/19/23 19:25,Bonita Springs,FL,USA,Formation,Weird Lights,2/19/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174662,2/19/23 19:15,,TN,USA,Orb,Moon behind diffuse clouds. Not moon.,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174661,2/19/23 18:35,Linden,VA,USA,Light,A bright BRIGHT light at twilight that suddenly appeared and disappeared over the tree line about the distance of a blimp in the sky,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174690,2/19/23 18:31,Bridgeville,PA,USA,Changing,Lights that got more intense.,2/22/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174655,2/19/23 13:30,Metairie,LA,USA,Other,Driving and saw a hovering object over residences,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174673,2/19/23 7:20,Punta Gorda,FL,USA,Unknown,Saw something that looked like a plane but wasnt,2/20/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174663,2/18/23 22:41,Bethany,ON,Canada,Light,"Object in the sky, flickering spectrum of colours, maintaining general position but darting back and forth impossibly fast",2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174650,2/18/23 21:30,Gainesville,FL,USA,Chevron,Object coasted overhead in complete silence and nearly invisible.,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174672,2/18/23 20:20,Zebulon,NC,USA,Changing,Looked like a constellation at first then turned and slowly quietly flew over our car looking more like a spacecraft,2/20/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174642,2/18/23 20:00,Greenback,TN,USA,Rectangle,Three dots that made a triangle,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174649,2/18/23 19:58,Lodi,CA,USA,Triangle,Dimly lit triangle seen moving fast across the sky,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174853,2/18/23 19:54,Capulin,NM,USA,Other,Appeared only in this photo and not in any other immediately before or after,3/3/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174654,2/18/23 19:43,Concord,CA,USA,Fireball,A few minutes of a color changing fireball-looking object,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174653,2/18/23 19:31,mooreland,OK,USA,Circle,It looked to be a star but it was too bright to be a star and it started moving.,2/19/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174641,2/18/23 19:27,Hagerstown,MD,USA,Other,"A horseshoe shaped line of bright twinkling dots of lights 200 yards in a vertical plane, elevation not more than 5000 feet up",2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175157,2/18/23 19:12,Spring,TX,USA,Circle,Red UFO,3/29/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=174698,2/18/23 17:00,Frederick,MD,USA,Oval,"Object was 1,000 feet behind a medium sized plane, caught up and then was flew beneath it. Flew away South-East at incredible speed.",2/23/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174647,2/18/23 16:50,Pasco,WA,USA,Formation,"It could be clouds, maybe? Or a weather balloon or space junk falling to earth?",2/18/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174633,2/18/23 7:25,Baltimore,MD,USA,Cylinder,Bottle Shape White object flying through sky,2/18/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174634,2/18/23 2:05,Kingston,WA,USA,Circle,Much the same flight path as commercial jets. Saw very bright lite that looked like a plus sign. Went inside and up on second floor t,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174631,2/18/23 1:39,St. Louis,MO,USA,Orb,Bright white flash circular/ball like figure appears and disappears.,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174629,2/17/23 18:30,Blanchard,PA,USA,Circle,Two very bright white objects traveling from south to northwesterly direction.,2/17/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174628,2/17/23 16:30,Valdese,NC,USA,Sphere,A large green sphere near Valdese NC,2/17/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174630,2/17/23 8:48,"On the way to Wapaca, Wisconsin",WI,USA,Unknown,"Clear sky, suddenly while driving an object was falling from the sky.",2/17/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174626,2/17/23 7:26,Sheridan,OR,USA,Disk,"Early morning sunrise, south side of Hwy 18.",2/17/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174624,2/17/23 7:10,San Diego,CA,USA,Other,No sound . It went right over an FAA Tracon facility,2/17/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174435,2/17/23 4:20,Minneapolis-st paul,MN,USA,Changing,Orange light appeared high in the sky went up in a angle and got bigger before disappearing,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174618,2/17/23 0:30,Catasauqua,PA,USA,Changing,Sound,2/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174627,2/16/23 23:25,Rocky View County,AB,Canada,Light,"2 solid bright lights go straight up slowly, one at a time, then change direction and start blinking towards the south",2/17/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174620,2/16/23 22:00,homestead,FL,USA,Changing,"The white blobs look like therir zooming from my roof. I can't see them with my naked eye.They set off my motion Alarm, i can watch fro",2/16/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174644,2/16/23 20:44,Statesville,NC,USA,Orb,I looked up and saw a strange orb,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174612,2/16/23 19:58,Naples,FL,USA,Chevron,2stationary objects over gulf hovering in sky,2/16/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174615,2/16/23 19:15,tucson,AZ,USA,Unknown,went outside to enjoy a newport. was looking at stars and saw one move. saw two helicopters headed towards it after I had lost sight.,2/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174659,2/16/23 17:45,Cornwall,ON,Canada,Disk,"First photo a disc,2nd photo multiples",2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175070,2/16/23 16:39,Limassol,Limassol District,Cyprus,Light,Unidentified objects,3/20/23,4/9/23,,,,,,,
https://nuforc.org/sighting/?id=174617,2/16/23 10:43,Lakewood,CO,USA,Sphere,Dark grey/ grey/ white Sphere in the sky,2/16/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174605,2/16/23 5:00,Toms River,NJ,USA,Star,"Star that moved, then changed directions",2/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174610,2/15/23 23:10,Troup,TX,USA,Orb,Orb like object - circular movement pattern and changes in brightness,2/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174600,2/15/23 21:24,Jacksonville,FL,USA,Fireball,2 orange fireballs flying parallel to each other then progressively fading out.,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174588,2/15/23 19:45,Brookfield,VT,USA,Unknown,We see satelites quit a bit. This was a row of about 50 of them equally spaced & going about the speed of a satellite.,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174590,2/15/23 19:40,Carver,MA,USA,Changing,Translucent lines,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174597,2/15/23 18:05,Port Orchard,WA,USA,Star,It was a bright light,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=175134,2/15/23 16:16,Herve,Liège,Belgium,Triangle,A black triangular shaped object was observed while driving down the highway. It flew in a straight line.,3/27/23,4/9/23,Y,,,,,,
https://nuforc.org/sighting/?id=174582,2/15/23 10:46,Indianapolis,IN,USA,Disk,I walked out of the school and was watching a plane and noticed something smaller fly past it heading the opposite direction.,2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174583,2/15/23 10:34,Syracuse,UT,USA,Diamond,"We were leaving a jobsite and my friend spotted this wierd craft just crusing slowly close by us, i grabbed my camera got video n photo",2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174581,2/15/23 7:00,Crittenden,KY,USA,Orb,Bright orb stationary at first then started to dissapear and reappear in different locations,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174577,2/15/23 3:12,Chunchula,AL,USA,Light,Like a scurrying mouse in the sky . Flash in and out,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174666,2/14/23 23:08,Tacoma,WA,USA,Orb,A light that was coming and going the light would go away then re appear in a further location.,2/19/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174574,2/14/23 20:59,Valrico,FL,USA,Light,I saw towards the E a light that resembled the space shuttle flames when we used to see when it went up.,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174613,2/14/23 19:30,Haddon Heights,NJ,USA,Changing,This is the 3rd night in a row a changing ball has been sipping back n forth at incredible speed and it almost seems to be showing off,2/16/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174567,2/14/23 18:37,Granite Falls,NC,USA,Circle,We were coming home from Walmart and saw this object moving at a high rate of speed. Lower than where a helicopter or plane would be.,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174568,2/14/23 18:35,Gardiner,NY,USA,Orb,"A string of evenly spaced lights, like Japanese lanterns, traveling in a stream across the northern sky, west to east.",2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174573,2/14/23 17:40,Saugerties/Woodstock,NY,USA,Unknown,Something in the sky appeared to be falling straight downward.,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174566,2/14/23 15:55,Fort Smith,AR,USA,Circle,Seen a shiny object moving across the sky at 3:55pm on 2/14/23.,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174560,2/14/23 12:45,Greenville,NC,USA,Cylinder,I’ve seen the object 3 times near the same location,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174548,2/14/23 8:04,Miami,FL,USA,Cigar,The sky was blue and clear and from a distance as I was driving onto campus from SW 107th Ave. & 18th Street I spotting this object,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174552,2/14/23 3:30,leroy,MI,USA,Orb,to orange white orange at times red orbs that seem to be in a dog fight and what looks like to be shooting at each other,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174561,2/14/23 1:00,Yampa,CO,USA,Circle,Disco Ball In Sky Spinning Changing Colors,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174585,2/13/23 23:31,West Dili,Dili municipality,East Timor,Chevron,Bright light birds flying away,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174572,2/13/23 22:15,Northport,AL,USA,Cylinder,We get a lot of planes and helicopters that go by but this one was different. It was too fast and too quiet,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174533,2/13/23 21:40,Watford city,ND,USA,Circle,Two orange beems of light that look like holograms. One dissappear and comes back. Two circle green lights that move all directions.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174569,2/13/23 20:30,Fergus falls,MN,USA,Triangle,Slow drifting triangle 3 bright lights 2 to 300 feet high.,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174643,2/13/23 20:20,Banbridge,Banbridge,United Kingdom,Other,V shaped white lights in clear sky moving in unison.,2/18/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174528,2/13/23 20:08,Beacon,NY,USA,Unknown,I don’t know what that was but I’m scared.,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174531,2/13/23 19:56,Norridge,IL,USA,Circle,"Something flew over me, my girlfriend and her brother",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174587,2/13/23 19:51,Farmington Hills and Mikado,MI,USA,Circle,"Two separate locations at the same time, three family members see strange, orangish-yellow balls of light",2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174532,2/13/23 19:30,Phoenix,AZ,USA,Circle,Lights were going downward,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174544,2/13/23 19:30,Fall River,MA,USA,Light,Bright light appearing in reappearing in erratic movements,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174584,2/13/23 19:23,Dover,AR,USA,Unknown,Large string of bright lights in a chevron formation,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174520,2/13/23 19:02,Glenview,IL,USA,Other,"There were dots in a line that were flying from east to west in the sky, and then they seemed to go above the clouds.",2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174519,2/13/23 19:00,Antigo,WI,USA,Unknown,"Was driving, caught my eye in the sky as I was on a dark road, ignored it and kept going until it never disappeared so I pulled over",2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174537,2/13/23 18:15,Portland,OR,USA,Sphere,My friend was on the Casco bay bridge and saw the craft,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174559,2/13/23 17:59,Mahomet,IL,USA,Changing,2 Large hexagon objects hovering and moving in the sky that could change shapes.,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174525,2/13/23 17:30,Winnetka,IL,USA,Fireball,Looking south from intersection aforementioned towards ORD Airport.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174535,2/13/23 17:17,Gypsum,OH,USA,Cylinder,"Looked overhead while outside with coworker, multiple planes, yet this object was moving faster with no sound or trail.",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174636,2/13/23 15:00,Santa Monica,CA,USA,Oval,A glowing orange football shaped object that hovered then flew directly towards my window and low over my apartment.,2/18/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174516,2/13/23 14:50,Corona,CA,USA,Cigar,Happened to notice this object slowing moving westbound as I was traveling eastbound on the 91 freeway toward Riverside.,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174599,2/13/23 14:37,New Britain,CT,USA,Unknown,Cube like craft seen underneath military Chinook helicopter,2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174501,2/13/23 12:38,Naples,FL,USA,Disk,Lasted a second towards Clam Pass. Disappeared toward the West,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174517,2/13/23 11:15,Martinsville,IN,USA,Other,Look like small bits of plastic wrap heading in one direction & some float around some speed fast and all just disappear into thin air!,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174439,2/13/23 10:00,The Villages,FL,USA,Other,There is a large circle of dead grass that showed up overnight in our back yard. We have no idea where it came from.,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174515,2/13/23 7:19,Jacksonville,FL,USA,Light,"Definitely not a plane , maybe a satellite but it just wasn't moving like a satellite or any meteor I've ever seen.",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174506,2/13/23 5:48,Rosedale,CA,USA,Light,"Saw one light overtake second light and then slowly follow each other from north to south north to south, following",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174529,2/13/23 3:13,Meridian,ID,USA,Cylinder,I saw a shimmering object stationary in the sky at a fairly low altitude. Way too large to be a drone. And the light was very brilliant,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174493,2/13/23 2:45,Hastings,NE,USA,Other,Very large half circle over lapping the moon. Object was brighter than the moon. White with a thin bright green outline.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=175288,2/13/23 1:00,"Okc, Wellston and Chandler",OK,USA,Changing,I don't have one instance to report. I have multiple. Up close encounters of craft and a human mimic(no emotion and moves robotically),4/19/23,5/19/23,,,,,,,
https://nuforc.org/sighting/?id=174549,2/13/23 0:32,Port Rowan,ON,Canada,Circle,4 possible more travelling from south west,2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=33328,2/13/23 0:00,South Lyon,MI,USA,Light,"3 bright lights flying in formation around each other. then, vanished into the sky",11/22/03,11/26/03,,,,,,,
https://nuforc.org/sighting/?id=174496,2/12/23 21:30,Bucyrus,OH,USA,Light,Light with glow around seen east of city then to west of city then disappeared,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174521,2/12/23 21:00,Minot,ND,USA,Circle,It looked like a big star. But it was moving.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174469,2/12/23 20:50,Hagerman,ID,USA,Formation,Looked like a chain of lights in sky then each one went out in order from back to front reminded me of flares,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174510,2/12/23 20:35,Franklin,MA,USA,Circle,Silent low flying small saucer shaped craft,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174466,2/12/23 20:06,Effingham,IL,USA,Orb,Two bright orange lights,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174480,2/12/23 20:00,Saratoga springs,UT,USA,Circle,Circular object with three flashing lights heading south,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174468,2/12/23 19:45,Arcanum,OH,USA,Formation,Large straight line formation from western horizon rapidly dimming out after passing overhead.,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174474,2/12/23 19:42,Vida,OR,USA,Light,String of flying purple lights,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174607,2/12/23 19:40,Sedalia,MO,USA,Light,Red glow,2/16/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174459,2/12/23 19:40,Grand Rapids,OH,USA,Formation,"Not an airplane. String of lights. No air noise. No banner. it was going for about 45 seconds, maybe a minute and then disappeared.",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174463,2/12/23 19:40,Ewing,KY,USA,Formation,Saw a line of 5 star like shapes in a line that drifted across the sky and vanished in a eclipse like fashion.,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174465,2/12/23 19:40,On route 22 heading towards Blairsville. Near Johnstown exit,PA,USA,Cylinder,We were driving and saw it in the sky in front of us.,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174487,2/12/23 19:39,Liberty Township,OH,USA,Changing,"A long train like glowing on and off light, that was moving slow then eventually all lights turned off!",2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174458,2/12/23 19:38,Oil City,PA,USA,Circle,Several Circular Crafts of Yellow/Orange Light in Night Sky,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174461,2/12/23 19:38,Twinsburg,OH,USA,Cigar,A line of bright lights that was constant; couldn't see the craft disappeared right above me,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174476,2/12/23 19:38,canton,MI,USA,Unknown,line of 26 lights in a row,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=177501,2/12/23 19:30,Huntington,WV,USA,Orb,"String of fixed round white lights composed of random groups of two, three and four, separated by equal spaces.",8/10/23,9/10/23,,,,,,,
https://nuforc.org/sighting/?id=174485,2/12/23 19:08,Wheatland,WY,USA,Formation,WY,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174467,2/12/23 19:00,West Jordan,UT,USA,Light,Lights over Salt Lake City,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174507,2/12/23 19:00,Lakeville,MN,USA,Changing,Strange uniform slowly moving lights in sky,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174472,2/12/23 18:36,Fairchilds,TX,USA,Orb,"My roommate & I were outside, she asked me to come to her and pointed at the sky. 3 bright, round lights were in the sky.",2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174470,2/12/23 18:35,Section,AL,USA,Disk,Looked like a plane with a a trail behind it but it’s too dark and then it came closer and we saw about 15-20 lights in an even row,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174471,2/12/23 18:35,Section,AL,USA,Sphere,12-20 lights looked like they were the middle of a saucer (disc),2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174462,2/12/23 18:15,Waterville,OH,USA,Oval,Something that I've never seen before in the sky,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174453,2/12/23 17:19,Columbus,OH,USA,Sphere,I have video tape,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174505,2/12/23 16:20,Florence,SC,USA,Cylinder,A weird cylinder object with lights flew over me and away.,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174455,2/12/23 15:00,Manhattan,IL,USA,Orb,"Observed metallic orb, traveling south from location in northern Manhattan, Illinois. Orb disappeared through rapid burst of speed.",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174565,2/12/23 10:40,Toronto,ON,Canada,Oval,Black Oval Object,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174438,2/12/23 5:00,,,International Waters,Light,"High altitude light moving left to right, second light peeled off from first.",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174486,2/12/23 3:30,Portland,OR,USA,Orb,1 light orb moving horizontal then disappearing and another hovering 4 feet above an overhead highway sign,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174454,2/12/23 3:25,Lyon Mountain,NY,USA,Unknown,Aircraft over flying Northern NY reported UFO.,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174589,2/12/23 3:15,Fort Atkinson,WI,USA,Light,A number of white lights low above the horizon.,2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174514,2/12/23 0:12,Lake Worth,FL,USA,Fireball,Flash of red and orange in the sky,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174400,2/11/23 22:30,Noatak,AK,USA,Circle,Object flying over my hometown. Red light turning on and off. Made a high pitch sound,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174430,2/11/23 22:30,Sioux falls,SD,USA,Circle,"It was super fast headed north, then suddenly turned around and headed back south.",2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174447,2/11/23 22:00,Moore Haven,FL,USA,Light,Over 40 objects appeared. Spaced evenly and moving fast. Like it came from Polaris and across into Orion and disappeared. .,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174499,2/11/23 22:00,Jackson,MI,USA,Circle,I was standing on my back deck when I saw this object. Really curious on what it might be.,2/13/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174429,2/11/23 21:20,Plainfield,IL,USA,Triangle,5 glowing pulsing triangles,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174399,2/11/23 21:12,Melbourne,Victoria,Australia,Circle,Bright Light Very high travelling fast west to east,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174579,2/11/23 21:00,Kingston.,NH,USA,Rectangle,A large rectangular object in sky hovering with lights that were,2/15/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174441,2/11/23 20:30,Barrie,ON,Canada,Circle,Saw weird stationary flashing light in sky. Was in same or similar location for like 2 hours,2/12/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174452,2/11/23 20:05,Lethbridge,AB,Canada,Light,"Solid white light moving very fast over Nobleford, Alberta",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174571,2/11/23 19:53,Antlers,OK,USA,Circle,"Moving up, down and left to right. Very bright. Disappeared completely after an hour of noticing it.",2/14/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174422,2/11/23 19:02,Jenks,OK,USA,Orb,Saw a green glowing orb going very fast down 33rd west ave then took a sudden right turn heading east and vanished.,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174443,2/11/23 19:00,Madison,WI,USA,Other,"Like a shooting star that kept repeating on the exact same course, with moments of darkness between.",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174478,2/11/23 18:45,Walla Walla,WA,USA,Cigar,A thin pale yellow glowing line appeared mid-sky and glided in a perfectly straight line due north for about 5 seconds.,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174437,2/11/23 17:24,Higganum,CT,USA,Triangle,Was driving and could observe it for 20 minutes of my drive. It did not seem to move,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174450,2/11/23 17:15,Lexington,VA,USA,Cigar,"A white cylinder, rounded on both ends, about 5 or 6 times longer than wide. No wings, no contrail, no sound.",2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174502,2/11/23 16:00,Belcher,LA,USA,Orb,My husband and I were in the car and saw a blindingly bright orb or maybe oval hovering in the sky then it just disappeared.,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174432,2/11/23 14:00,HENDERSON,NV,USA,Cylinder,It appeared to sit in the sky and it looked like it had solar panels on it no sound moved slowly disappeared then reappeared,2/11/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174593,2/11/23 11:50,Phoenix,AZ,USA,Diamond,"I saw a bright, almost reflective, white object in the distance. Zoomed in becomes blurry. There's another object in a shadow in 2 pics",2/15/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174433,2/11/23 11:35,Calgary,AB,Canada,Light,Fast moving light yellow red glow maybe 10 times speed of fighter jet really fast only visible 2 or 3 seconds,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174575,2/11/23 11:30,Palm Springs,CA,USA,Changing,I saw a fighter jet closely being followed by a changing faceted shape objet which at first I was being towed by the jet.,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174434,2/11/23 9:28,Melbourne,FL,USA,Star,They looked like they were small faint stars flying at top speeds in the night sky,2/12/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174394,2/11/23 4:00,Lincoln,NE,USA,Sphere,"Up to 3 lights in the sky, every morning at 4am, 3 locations, 200 miles apart. Fade in, fade out. Sometimes overlaying each other.",2/11/23,3/6/23,Y,,,,,,
https://nuforc.org/sighting/?id=174557,2/11/23 4:00,Manchester,,United Kingdom,Light,White warm coloured light,2/14/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=177800,2/11/23 3:30,Lincoln,NE,USA,Teardrop,Boyfriend and I saw 3 tear shaped lights...,8/24/23,9/10/23,,,,,,,
https://nuforc.org/sighting/?id=174414,2/11/23 3:00,Hansville,WA,USA,Unknown,My webcam has been capturing this streaks between 3am and 4am for months now. 24 images captured last night,2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174415,2/11/23 0:03,Troy,ID,USA,Other,"Red, green & white flashing lights too far away to determine shape",2/11/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174403,2/10/23 21:55,Edmonton,AB,Canada,Oval,"Soundless, Round or oval thick object flew over top of my house so fast it was gone in less than 3 seconds.",2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174500,2/10/23 21:00,Ozona,TX,USA,Triangle,There were 3 bright white lights in a triangle formation that appeared over the canyon wall.,2/13/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174409,2/10/23 19:39,Williamson,WV,USA,Disk,I was working in my tool shed and was coming back in and saw the craft with my wife and my cousin. It then went further down with speed,2/10/23,3/6/23,,,,,,,
https://nuforc.org/sighting/?id=174395,2/10/23 18:48,Pittsburgh,PA,USA,Changing,3 very bright disk formed like a triangle low in sky hovering making hovering vibration sound loud low loud low 1 shot bright beam to g,2/11/23,3/6/23,,,,,,,
